8,IPCC_annex,C_group_IM24_sh,Country_code_A3,Name,ipcc_code_2006_for_standard_report,ipcc_code_2006_for_standard_report_name,Substance,fossil_bio,Y_1970,Y_1971,Y_1972,Y_1973,Y_1974,Y_1975,Y_1976,Y_1977,Y_1978,Y_1979,Y_1980,Y_1981,Y_1982,Y_1983,Y_1984,Y_1985,Y_1986,Y_1987,Y_1988,Y_1989,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021,Y_2022
2190,Non-Annex_I,China +,MAC,Macao,1.A.1.a,Main Activity Electricity and Heat Production,SO2,bio,7.8812988910246e-07,2.889859813639e-07,2.5644177217863e-07,5.7987454839273e-07,4.6344285313352e-07,3.727756332139e-07,3.1146971247453e-07,1.179672296367e-08,7.448350509808e-08,3.6304190886072e-07,3.6277204416769e-07,3.6278005742729e-07,4.0326924873806e-07,4.2048541566926e-07,8.9670277669798e-07,9.4206353471757e-07,9.7645651169764e-07,9.7542695953357e-07,9.9806221919631e-07,1.0306036041901e-06,1.0632279679981e-06,1.0956878455482e-06,1.0688398350568e-06,1.1205993895992e-06,1.1415133470114e-06,1.9389883151131e-06,1.9531718111313e-06,1.4989250993403e-06,1.4240049320885e-06,,,4.2332763647421e-06,5.1667772075322e-06,1.0480908048295e-05,1.0486744336928e-05,1.064944450247e-05,1.0851509010599e-05,1.1101067002441e-05,1.1269145390853e-05,1.1295576757301e-05,1.200750751903e-05,1.2508940923057e-05,4.5008306190202e-05,0.00011641201628126,4.9302035607516e-05,5.7898125882679e-05,5.9016089699454e-05,1.8560717964122e-05,2.5607944801776e-05,3.1306011696598e-05,2.366525381903e-05,2.6027582962481e-05,2.7807715483565e-05
2191,Non-Annex_I,China +,MAC,Macao,1.A.2,Manufacturing Industries and Construction,SO2,bio,,,,,,,,,,4.3474066010307e-07,,1.7377083778906e-06,3.0886424528593e-06,8.2644411468063e-06,1.7460478073498e-05,1.6206602384204e-05,6.3378107570953e-06,1.3440842005036e-05,7.7778472115613e-06,1.7729783834425e-05,0.00012035453454401,0.00012794148877364,0.00012168577146904,0.00012668405522509,0.00013329244972919,0.00023150327706443,0.00023098124854219,0.00024642384407112,0.00023602451236248,0.00024085677944215,0.0010859963258821,0.0010068797660953,0.0010482327336725,0.00096969176417553,0.00096999524821689,0.0009112524037683,0.00092194120156889,0.00082292534049433,0.0007732247565497,0.00070661794614975,0.00065272436491717,0.00068067256580015,0.00065199154131709,0.00036543047885232,0.00041422599205483,0.00041828687444473,0.00033323932736759,0.00036930665881727,0.00033903208801613,0.00035592343615511,0.00025161652877597,0.00025161652877597,0.00025161652877597
2192,Non-Annex_I,China +,MAC,Macao,1.A.4,Residential and other sectors,SO2,bio,0.006630824909392,0.0045397700215742,0.0031505199277574,0.0047416727742974,0.0041404852626249,0.0033434409012295,0.0030199386340973,0.0015250083691912,0.0017068106570981,0.0020863623495808,0.0026293352346103,0.0025570388231023,0.0025350892632885,0.0025363180300836,0.0027182565242341,0.0029319807018331,0.0024356925706603,0.00250286841966,0.0024577730374823,0.0024944598157167,0.0024782786677149,0.0031060330812378,0.0031703939364413,0.0029833907127235,0.0029614435159579,0.0043030861363819,0.0036218215736083,0.0042248004492098,0.0039929570480636,0.0035185845936017,0.003819870517792,0.0037338289630452,0.003677737494192,0.0041535439533724,0.0043635720004668,0.0038396405801614,0.0037880613611996,0.0056729606794647,0.0058226848142253,0.0064896807654708,0.0062634123945084,0.0064193392155942,0.0049993960887282,0.0051812914373486,0.0051331819045624,0.0050892818896349,0.0050274915667437,0.004986001121443,0.0043118974849358,0.0039764206547858,0.0036412789399071,0.0036706899909138,0.0036706899909138
2193,Non-Annex_I,China +,MAC,Macao,1.A.5,Non-Specified,SO2,bio,,,,,,,,,,,,,,,,,,5.5693067620644e-07,5.4507824124149e-07,5.3726617680074e-07,5.8008754988644e-07,6.5757710160431e-07,6.4146426710087e-07,7.8257776372475e-07,8.532351008146e-07,1.4493154152383e-06,1.4599170053877e-06,1.6285995497949e-06,1.547197916911e-06,1.2426848149005e-05,1.5685268217413e-05,1.6407462536486e-05,1.5001352796319e-05,1.9706310805845e-05,4.0328265356941e-05,1.6407681310079e-05,1.5968883141961e-05,3.1598716297632e-05,3.2886174050381e-05,7.4637959366726e-05,0.00010172495042452,3.3825803665761e-05,2.3200823801259e-05,2.2478809439485e-05,1.7410683160859e-05,1.9668141993426e-05,1.937689857964e-05,1.8632375769173e-05,1.4306277557026e-05,1.1823705136628e-05,1.0098859725207e-05,1.026477878566e-05,1.026477878566e-05
2194,Non-Annex_I,China +,MAC,Macao,1.A.1.a,Main Activity Electricity and Heat Production,SO2,fossil,0.34154388370641,0.34154388370641,0.82513145125752,1.3012071076836,1.5346353045312,1.5829164551333,1.7731083548831,3.0544738797772,2.0215390281385,2.261807059988,2.37422109363,2.2951075960976,2.5273268030127,3.5217062286995,3.6340798839753,3.5934169415117,5.1127575822028,5.8207061763496,5.5576420266537,5.1301225284256,5.1970717318767,5.0315572851703,5.4878338672128,6.2681020290535,4.3620080998357,5.0872559088106,6.1829646555647,6.7230265247067,9.0735930639833,8.8725009990324,9.7580033653614,11.175566768408,12.888570789136,13.521649118044,14.745556150432,13.996065678711,12.981390792739,10.858973592876,7.9868073563625,7.8927997394719,5.4214275384578,5.5042483909583,6.1107066548017,6.7631805037405,7.7689050698036,11.57681966496,12.061215753575,10.519672632199,9.9291764223398,10.17690621787,7.9017200035821,8.2452410181584,8.3826312906145
2195,Non-Annex_I,China +,MAC,Macao,1.A.1.bc,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,SO2,fossil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3434283133063e-05,2.5077031032362e-05,,7.5852942064262e-08,0.00049047907306497,3.7462961092486e-05,0.00018669793345965,0.0021477566761376,0.00077810663432098,0.0010778247532078,0.00069793446077522,0.00068131697361391,0.00064808199929128
2196,Non-Annex_I,China +,MAC,Macao,1.A.2,Manufacturing Industries and Construction,SO2,fossil,0.059530521333327,0.059530499024974,0.074838879300062,0.071691846667958,0.085213396735471,0.07483879790472,0.073763004097363,0.14035693576327,0.13798286987928,0.18770406352936,0.13822363259946,0.30113716863918,0.20089856036521,0.24687437136107,0.23992664557129,0.26433190858255,0.33029791201337,0.39564999230597,0.36934163538951,0.35901078821513,0.45274908563351,0.40640164632398,0.47634583742855,0.51657645927743,0.92903252264919,1.0188386354657,1.1313842965028,1.0839731160643,1.1499731201265,1.3867364143847,1.7557056476866,1.5875782086758,1.7359549633935,1.6451279922656,1.9895346589878,1.8612970722903,1.8463114753367,1.8984185514185,1.405578088325,1.2363026729183,0.98181943824403,1.032674384778,1.0023887639808,1.1931820895599,1.2097381675247,1.6981204918068,1.7230285187956,1.6791583215686,1.6440146767196,1.7357017713261,1.3476005223715,1.4061667064943,1.429578945373
2197,Non-Annex_I,China +,MAC,Macao,1.A.3.a,Civil Aviation,SO2,fossil,0.0064755288889167,0.0064788442808484,0.0080458965550078,0.0068733580729487,0.0044723186682018,0.0041353908963831,0.0040265448775889,0.0046994488475467,0.0038589087542376,0.0050963268547217,0.0059384546103244,0.0062618699765513,0.0063580608448684,0.011747601066465,0.015182395248774,0.018294493821385,0.016265119210308,0.02410974827495,0.023957537101235,0.025838507709735,0.027510825725263,0.026913525114649,0.028353269861079,0.030940761018777,0.030738884381259,0.03337811110923,0.050033119296424,0.046199332883781,0.046805007986422,0.042849296256726,0.052800584717076,0.0408168862154,0.021424024037313,0.019854989745122,0.021666915952986,0.037313157570966,0.036711023807372,0.034986446181383,0.030099034265614,0.038015983645858,0.041632595836137,0.069505129285982,0.038457284785286,0.034656833814224,0.035022137794841,0.030895025558113,0.025775158769275,0.049262421079447,0.037904484469789,0.018387082158137,0.014276617512873,0.012853698823882,0.017573045809035
2198,Non-Annex_I,China +,MAC,Macao,1.A.3.b_noRES,Road Transportation no resuspension,SO2,fossil,0.064389851841154,0.064389851841155,0.068796402407464,0.067287627112057,0.070931964652721,0.084428836476521,0.074992860479316,0.081774526226432,0.089544276205299,0.095139357098836,0.094516477523692,0.096574832799973,0.10727272791655,0.14042383120538,0.14383199173737,0.12600162300114,0.15795978932248,0.18699500811324,0.17455239366719,0.17325778538116,0.16876548801107,0.1751145727529,0.19783526080354,0.21543331248095,0.2379323736284,0.085720544064203,0.10064526408302,0.099539320431662,0.10635628912103,0.10373107643271,0.075923164450101,0.076682887527056,0.080027347175661,0.077727241515646,0.083623910567166,0.022910830780742,0.023068815419093,0.020218764854396,0.018811108740464,0.010174669232348,0.0077632268807805,0.0065644165171256,0.0064565542074929,0.0045667608671991,0.0031221645142775,0.0045110163076036,0.0040996843794556,0.0036756124012431,0.0032590319938355,0.0037343699877729,0.0028965268253879,0.003021445081645,0.003070836213527
2199,Non-Annex_I,China +,MAC,Macao,1.A.3.d,Water-borne Navigation,SO2,fossil,0.036948100549934,0.036948100549934,0.043409184546702,0.042844329119617,0.052253527401227,0.15926767821085,0.10268865137178,0.12784429478235,0.12138321078558,0.13079240906719,0.11787024107366,0.14687371247253,0.15653886795908,0.20896561897983,0.30423255042869,0.35112981468484,0.46479367256652,0.48199343936733,0.53107025577896,0.36110465997416,0.62185658353121,0.61804926026007,0.70297539951419,0.65022024145459,0.93658908242599,0.99570374140209,1.1471293992543,1.3143125658007,1.4050899914432,1.5595098003481,1.4703919620237,1.5239919197509,1.7160760020874,1.5730515111028,1.9155695949664,1.8612074239365,1.8619878285114,1.2642784721758,1.00893798308,0.8673527143293,0.6101198944796,0.63524605558024,0.69292445092253,0.61966583661883,0.68484416084602,0.97356224363138,1.1734732756683,1.0998450299613,0.96757864715277,1.0685072658859,0.26403467731326,0.38354039474076,0.41742968034649
2200,Non-Annex_I,China +,MAC,Macao,1.A.3.e,Other Transportation,SO2,fossil,,,,,,,,,,,,,,,,,,,,,,,,0.027975106975618,0.031375090915832,0.035074050110976,0.038668124294581,0.039075188673412,0.040390578365541,0.040302273427795,0.038694837681204,0.041848933572492,0.064029526731792,0.065257778404818,0.072224900066165,0.071471116452319,0.067647508577289,0.065929786917378,0.052784913567556,0.05060601346464,0.04092558584884,0.045323872619907,0.062921075352997,0.1145141539943,0.10671419015964,0.1454696918573,0.1680480787369,0.15803167134945,0.13051590247856,0.094764894888331,0.073581765259415,0.076780972444607,0.078060655318684
2201,Non-Annex_I,China +,MAC,Macao,1.A.4,Residential and other sectors,SO2,fossil,0.042819995207211,0.042806966636016,0.038077568844923,0.041379809755164,0.048832915736329,0.072008359315427,0.06686165517652,0.079508978255402,0.070699341721014,0.077153703927215,0.10557544001471,0.082029405548003,0.083292930015067,0.10409119911896,0.10220083274807,0.11229581651223,0.23543366158087,0.2448138253251,0.23565368812843,0.23164389136433,0.33641611596111,0.27345365599989,0.28676437953882,0.29175198903753,0.29798967379357,0.24732814147975,0.27212777038032,0.30999261587487,0.32207800958642,0.31391525907627,0.14269230034973,0.13869889035289,0.13377034281986,0.1237244607884,0.13473440350539,0.11467954672477,0.10804457048262,0.22614744684241,0.18009293567068,0.18916710069057,0.1572541565473,0.19525433993063,0.19704715374267,0.25724287594117,0.2935985826776,0.50029176017643,0.5262400723573,0.459135046297,0.38775244467989,0.42064966482813,0.40877063941871,0.42654042083757,0.43364671699194
2202,Non-Annex_I,China +,MAC,Macao,1.A.5,Non-Specified,SO2,fossil,1.4720425139501,1.4720425139501,1.3414087306935,1.8727772232083,2.5807089596239,1.610491531879,1.5546560239961,0.70593779128899,1.1477954314452,1.0867193454942,1.3920459348455,1.0183802277645,1.0872997222564,1.4306591287786,1.2369781418637,0.74428157035172,0.58325292085218,0.91305998650493,0.99492632063626,1.329422493117,1.196704192434,1.3987341588251,1.3049803854283,1.1493973216207,2.4941600172596,1.8254968922072,1.5993182292896,2.4081554894271,1.8782997481554,2.6198516353924,0.10614894995363,0.17625527824071,0.12122177673267,0.13144382046795,0.13994732188491,0.089166499493437,0.11550264839751,0.086417049061468,0.055381075057589,0.75408492204402,0.21437388007474,0.30111793414654,0.31064819124896,0.23709960951489,0.25515765674731,0.77530827949855,0.7679870992848,0.64564316023146,0.24277895878479,0.16083641135974,0.12488009953398,0.13030966907893,0.13248149689691
